segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
36,2.4499999999999997,3.8499999999999996,0.055430375,0.15108173076923076,3530.2215276881316,842.6827164874793,-457.47034,68.25718,-161.10303,67.44372,86.15461,-60.650196,-20.70739,19.310171,-4.129561,0.040009484,-4.205866,-5.632048,4.6315584
200,18.759999999999998,20.16,0.0553144,0.15240384615384617,3478.099866126099,827.9486941003993,-452.21533,58.790783,-155.94197,61.029087,91.37815,-56.461258,-27.723915,18.459404,-2.0567584,0.12813154,-6.6952543,-8.940622,7.543688
