segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
2,0.0,1.6800000000000002,0.07254585,0.124468994140625,3633.1363579583076,2767.001127795009,-212.2664,141.7148,-100.65975,59.50109,-23.42449,16.17352,0.79359895,3.8683612,-8.951891,-6.2487206,1.3204204,-5.7657347,-2.074868
