segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
0,0,56.76408163265306,0.01145835,0.1940873034892638,5160.444630731714,3178.68226340557,-495.00888,30.443539,-21.81506,46.19581,-24.898222,24.463398,44.112396,-5.6708117,33.12884,8.393743,-17.60991,4.4117823,-5.0297503
