segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
10,0.5599999999999999,0.7,0.058251042,0.14241536458333334,2647.335712088379,2556.5344116708193,-257.06375,94.38615,-37.460857,-22.147818,5.8881073,12.774045,-3.1691341,11.908355,-3.7409246,14.449136,-9.556319,6.4003053,-4.6124816
11,0.63,1.47,0.14350274,0.0964084201388889,1833.353935145048,1899.7305467176946,-203.7641,122.83691,-66.794174,-75.2618,-14.876844,-3.7609086,-12.213838,7.5770082,0.7287222,30.818373,-9.953454,5.941903,-5.175269
15,1.61,2.0999999999999996,0.11599587,0.093994140625,1703.7260783029353,1746.0034728258636,-240.11607,134.67282,-68.56423,-79.356224,-12.253859,-4.138249,-15.326834,11.434976,0.23170511,26.931433,-1.0730611,4.440959,4.6903205
24,2.59,3.08,0.12422012,0.10850306919642858,2004.1449925045267,2029.9047617131866,-212.44958,117.94991,-61.414883,-63.873096,-4.347995,7.1579127,-9.424691,11.849886,-4.510159,22.982327,-14.533004,9.659863,0.9721699
