segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
33,2.17,2.52,0.06973878,0.03424228766025641,1671.8445824803,2320.94276712965,-383.63586,139.24013,-38.581715,-30.020063,-33.03123,-11.94348,-6.8588047,4.9548244,-5.493588,-3.4504476,13.979799,8.78354,12.161527
35,2.52,2.87,0.07421252,0.050455729166666664,1794.8059912243812,1939.7752962346865,-330.0186,134.69426,-58.67734,-58.98618,-34.79492,-16.28715,-11.37034,-0.8295688,-2.2772875,6.3922944,19.47023,7.3009543,8.293428
75,5.949999999999999,6.3,0.06498284,0.05321013621794872,2335.8013742022385,2533.4912224682785,-368.8271,116.489334,-46.90743,-40.43544,-30.649961,-17.210508,-13.8983,-3.1117096,-5.7465377,4.537644,20.973799,10.618223,6.385922
78,6.369999999999999,6.720000000000001,0.06466745,0.05048076923076923,1767.6369374219842,1798.3511034548462,-337.46542,143.21861,-67.53559,-58.685616,-30.922306,-14.925312,-17.035704,3.2360668,1.7101215,5.2856126,20.120043,11.582521,5.511657
79,6.6499999999999995,7.0,0.07644198,0.05299729567307692,1843.0532759359328,1880.44310137006,-319.99475,146.53506,-71.768036,-59.21885,-33.902454,-21.29332,-19.559061,2.458505,3.2520216,4.94737,17.511843,7.5172324,5.0155234
