segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
1,0.0,0.8400000000000001,0.17669632,0.03452329282407408,1678.3664576503252,2421.620243279409,-247.38016,141.96715,-18.352573,-12.419712,-37.66937,-10.1780205,-12.093509,-25.367058,-12.714824,0.4564093,-12.791444,-13.951015,-14.190472
5,0.98,1.96,0.17715442,0.033784906914893616,1719.306274276245,2552.770398101245,-253.99576,136.80458,-20.071468,-16.465305,-48.0713,-18.747334,-14.457874,-31.838657,-21.961306,-0.5253223,-6.758872,-1.9686884,-4.582635
15,2.52,2.66,0.062010627,0.014555431547619048,1429.16805912457,2915.072657832785,-396.663,101.15468,29.011179,15.323604,-5.438266,-3.5031974,-7.9172144,-9.276922,-2.497093,3.4029324,-0.07648804,-1.0684077,-0.099073276
16,2.59,3.3600000000000003,0.14500628,0.038287760416666664,1792.4087492832061,2497.5277769762984,-250.14777,139.65837,-26.419762,-16.61729,-43.126408,-11.9112215,-14.774557,-31.730864,-21.096304,3.9414957,-5.104603,-4.4967337,-3.562082
17,3.29,3.6399999999999997,0.12959294,0.03708433493589743,1692.026123473299,2287.461286448155,-272.5378,139.27576,-16.45549,-21.486275,-33.45696,-10.132584,-10.690123,-36.970863,-22.64659,4.9164743,-0.58100337,-9.602304,-10.100278
26,4.13,4.8999999999999995,0.15588573,0.03666666666666667,1665.549932637652,2403.92530490139,-251.03607,145.8738,-21.585697,-21.619448,-46.95844,-15.005256,-15.415861,-27.502178,-18.666416,5.795331,-6.2966685,-8.738592,-10.281692
27,4.83,5.18,0.13417362,0.036270532852564104,1587.7157242898948,2286.008762414714,-256.13828,163.46141,-22.86053,-27.722431,-46.769714,-15.381983,-12.097176,-33.249302,-24.249283,-1.2498746,-12.751519,-6.3190675,-4.6417
28,5.11,5.46,0.12759028,0.03315304487179487,1704.5901001676107,2439.28123121578,-266.58694,153.2948,-19.88802,-20.436659,-41.705788,-13.390676,-6.477375,-35.768414,-22.864977,4.563225,-7.2123523,-11.334036,-11.558488
29,5.39,5.74,0.1079192,0.03301532451923077,1760.0613985415675,2598.2801641146757,-285.0401,146.38765,-9.6638155,-20.687836,-40.474167,-11.056355,-9.831658,-34.82445,-20.96771,3.745847,-5.0342665,-11.9073515,-13.418525
33,5.88,6.02,0.077211276,0.035970052083333336,2578.13843169769,3443.3184460096527,-343.3814,113.48903,1.5390955,7.555209,-23.801487,-4.5108633,-8.251146,-18.967514,-2.8763177,3.0224202,-5.8736234,-5.6010027,-10.967221
34,5.949999999999999,6.2299999999999995,0.08683961,0.039506392045454544,2130.997138178131,2876.359822834311,-296.3382,134.76595,-14.6132765,-7.4590487,-32.678116,-5.5567117,-8.208803,-17.92675,-7.0657344,6.3767366,-10.119636,-9.599564,-9.949316
35,6.16,6.79,0.11351534,0.046332465277777776,1900.362616400436,2480.1769873791523,-257.586,147.2027,-28.585176,-28.756668,-41.842125,-6.226033,-9.211929,-24.738203,-15.715569,4.659648,-9.8630295,-11.989606,-13.554408
