segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
8,0.42000000000000004,1.54,0.095257476,0.07213092672413793,1583.1678967888583,1847.152263959227,-144.21516,148.82352,-32.250515,18.350945,-3.3194048,11.677244,-7.3780327,0.7424703,-10.145389,6.470112,-21.485168,3.3543096,-2.382992
16,2.0300000000000002,3.15,0.07108786,0.09932314116379311,1809.3238526538314,1868.5618818271719,-158.23402,133.77202,-43.29276,27.498041,7.462842,21.051716,-7.196204,-4.7086935,-16.526922,11.095208,-19.663624,1.3432567,-4.8425226
46,5.11,6.16,0.10265747,0.07666015625,1639.3883584934263,1833.6698426400383,-166.06833,139.50504,-32.226555,24.008833,4.6501317,9.990844,-18.238976,-17.142635,-9.763844,5.41888,-18.911222,0.12801342,-5.49975
86,8.82,9.73,0.07929129,0.11391194661458333,1954.6827023169706,1827.8937053347272,-186.01302,114.08254,-48.34076,26.52456,18.347734,21.766424,-16.594168,-16.337708,-5.313897,19.97994,-21.20926,-2.7600803,4.419483
89,9.799999999999999,10.22,0.05764376,0.0713671875,1657.7380655054637,1957.3208018519229,-184.75766,146.70464,-31.248075,7.0322804,-3.3961785,14.645575,-5.2275743,0.26888305,-9.059551,13.0412855,-14.661266,5.10634,-4.8039074
