segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
3,0.06999999999999999,0.9099999999999999,0.095221266,0.04990113811728395,2183.1396790519675,2782.4711380268727,-230.46426,147.05867,-39.422585,11.736554,-16.793238,32.685585,11.440302,11.159218,-21.822174,-15.597828,-11.754485,9.627706,1.2090259
