segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
120,28.14,28.98,0.07466587,0.02775366512345679,1042.759168088369,1660.5714794916203,-336.99564,224.52148,10.486734,-40.709976,-33.44878,-3.817618,-23.996826,4.427665,-7.338428,1.1129059,-0.7861573,-6.00402,8.887906
132,29.82,30.94,0.072423354,0.03190411261792453,1036.0037656239203,1631.5995096046604,-327.76382,234.87799,26.821745,-28.09394,-23.844017,5.694125,-9.994111,9.521106,-4.7263274,-0.555879,-3.2238946,-8.836211,5.7419624
143,31.71,32.13,0.06205332,0.04079861111111111,1350.6253315434533,1785.909734048912,-329.47452,218.00056,-13.160904,-58.87837,-37.755333,9.775831,-22.88998,-8.82216,-4.0562387,9.121639,-6.616873,-8.07619,11.492564
162,34.37,35.28,0.057946473,0.03393274066091954,1292.3391801548764,1928.0435531224164,-346.78146,216.66121,4.068147,-43.467632,-41.03803,6.6264157,-23.630829,-3.763139,1.3925047,10.917123,-10.124165,-4.6874437,18.948494
194,38.43,40.04,0.08857487,0.0333812816722973,1077.3002854543963,1560.3686281890393,-350.65067,215.87239,20.256578,-60.252575,-54.830982,-16.661133,-25.031755,-5.4843335,-6.786931,5.816099,5.1781683,-3.2972267,14.9379
197,40.11,40.599999999999994,0.06873432,0.032427619485294115,1168.8099290239352,1856.650109858826,-368.85287,204.62856,32.02933,-56.13959,-54.645924,-14.9721575,-17.816229,-2.9129932,-4.781128,7.5190663,4.930882,-3.6323092,12.698633
198,40.53,41.089999999999996,0.067486934,0.03626987390350877,1205.6564044486074,1785.277415867731,-360.12097,207.59668,18.737875,-61.933,-52.63648,-9.239277,-18.29571,-0.61141217,-5.82782,7.250187,7.474011,-1.3727866,11.6476145
200,41.089999999999996,41.44,0.07075489,0.03191356169871795,1209.671024860229,1901.6303242975066,-365.52997,207.15279,23.781853,-60.283672,-47.954597,-4.6748614,-18.702885,-7.3861194,-12.321915,7.341509,12.9749775,1.4210294,9.992766
222,43.33,45.220000000000006,0.09043803,0.034367051235465115,1168.1388232546403,1617.8473437145067,-322.89255,206.792,9.904809,-57.08998,-42.14638,-18.86459,-18.576612,-7.032193,-2.922438,-1.0615001,-3.8438249,-0.7198834,11.224749
223,45.15,45.64,0.060841467,0.03213082107843137,1168.7974221893483,1831.1197710680044,-356.7764,205.4472,12.366059,-48.648285,-48.7147,-8.384789,-15.865728,1.1493441,-9.557175,-0.7496648,-0.6008975,-1.6082175,12.420086
