segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
23,1.96,2.38,0.0649393,0.04901258680555556,2432.8654234115465,3035.6144797461316,-361.44098,115.66015,-21.36814,-9.635233,-28.541792,-0.42905435,-7.9363513,-1.9617176,-8.284082,10.747565,20.313429,9.704806,5.158884
25,2.38,2.73,0.055877227,0.05959535256410257,2665.602522491177,3173.5579107609,-391.69995,116.399254,-21.56102,-12.676719,-32.13284,-0.8922586,-6.6987467,-0.93457747,-0.72217005,20.876587,20.430616,1.2883707,-2.4236746
46,4.8999999999999995,5.32,0.070222646,0.052159288194444445,2523.987577299981,2985.191259678717,-367.38525,109.35444,-31.436052,-13.953896,-27.077799,-4.079143,-3.5230217,-1.6728584,-3.667435,14.406545,15.679931,0.17688514,-4.621086
54,5.74,6.16,0.09748773,0.05440538194444444,2603.4990714479018,3034.477772782175,-357.36945,92.46531,-23.318872,-12.627101,-32.173756,-11.520742,-10.275591,-2.1463022,-2.2972348,19.1462,22.49175,6.722383,1.1231194
60,6.720000000000001,7.07,0.056417234,0.051607572115384616,2677.9739644910665,3380.0963818086475,-404.96362,104.635,-6.0299077,-11.7571,-27.158285,0.9152525,3.952954,11.252166,3.4633923,15.820393,3.2715697,-13.525439,-6.1432853
61,7.0,7.140000000000001,0.060655363,0.04773530505952381,2612.7145305977056,3331.4332860779527,-356.40118,118.52417,-14.564833,-15.099058,-24.158619,-5.526814,-1.744253,-0.8870292,-5.727323,8.759732,9.836065,2.4216313,4.7708993
78,8.61,8.89,0.05820606,0.05453953598484849,2812.488158666696,3469.90789358937,-394.31924,94.18317,3.422174,-16.526567,-27.147057,-10.752527,-12.539865,-9.133437,-8.138943,8.400173,14.358975,6.7451797,8.37755
101,10.43,10.709999999999999,0.07149983,0.059451941287878785,2567.365374831757,3212.806394499732,-406.2795,97.34921,-3.6531096,-23.887352,-30.608507,-5.0512795,-0.3335458,6.0412345,9.816386,15.569714,2.4367125,-14.646064,-8.571789
103,10.709999999999999,11.06,0.08187129,0.06295072115384616,2606.2302091792753,3012.222760147898,-341.72998,118.4751,-29.592392,-23.058271,-31.525234,-6.9907556,-16.185108,-6.4732637,-3.264562,18.465023,10.597449,-9.930994,-3.8525598
