segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
2,0.0,2.0300000000000002,0.09903572,0.07392153532608696,1918.151196336904,1336.0648703189038,-370.4159,108.30817,-81.40757,-64.05561,-60.426353,-29.523266,5.773581,-39.288403,-34.801125,-3.7698917,2.2007856,30.413017,21.126219
55,5.669999999999999,7.279999999999999,0.08206846,0.07630054370777027,2054.303869782597,1402.8429102673988,-363.46606,112.04186,-121.8589,-59.666492,-45.420177,-46.335793,-3.157795,-16.948298,-40.89039,-12.326126,15.762702,11.459679,13.082668
114,11.27,13.23,0.08956208,0.08597316099016854,2165.434758984953,1236.223057958448,-367.50168,88.33397,-97.53443,-60.08188,-32.887257,-31.751614,4.0731483,-9.385004,-36.593098,-10.764317,21.076033,18.253366,6.5316367
