segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
1,0.0,0.27999999999999997,0.12337192,0.050470525568181816,1532.3216857450425,1494.074379444944,-315.48438,149.45282,-31.835161,-26.188828,-16.13586,-17.94897,-8.204934,-27.303726,-26.151514,-5.0198627,-12.310706,-12.418901,-7.958641
6,0.49,0.63,0.09174711,0.06559244791666667,2130.7474957724016,2433.9901217051392,-418.0607,68.9846,-8.585286,-7.765115,-11.418486,-11.52366,-1.8450605,-4.852596,-11.090839,-5.276946,-3.1976547,-5.515727,-2.7280374
7,0.5599999999999999,0.9099999999999999,0.10800238,0.04877804487179487,1588.788381415255,1647.5748418870166,-348.39767,123.02037,-19.732439,-14.79656,-13.954045,-21.396008,-6.923468,-15.572433,-21.472656,-6.7083225,-5.673986,-8.501223,-7.701782
