segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
42,3.29,3.78,0.057801764,0.023877910539215685,1508.5604596659532,2685.5976660256592,-376.2711,153.04082,8.427376,2.2429016,-15.09947,-3.5830317,-26.081795,-12.976533,-25.070124,-7.708493,-12.77571,-19.94253,-26.424784
72,6.51,7.56,0.06375771,0.2208984375,5673.349607567915,3092.4030561663876,-310.48846,82.28672,6.1425214,82.6545,-75.61364,22.724514,-0.98973745,-28.734238,-9.499314,-18.779707,-32.270794,8.893305,-25.301146
151,13.649999999999999,14.7,0.0786652,0.3063916015625,6718.926261663129,2422.3815466414876,-316.21585,51.38923,-1.7281692,93.970924,-81.91744,25.054417,1.8903434,-28.835932,-1.8577263,-14.565603,-31.969715,13.716339,-22.266752
190,17.29,18.34,0.07955715,0.2759716796875,6289.807223711105,2745.314149667837,-292.1166,64.32914,-7.968892,67.58188,-94.397156,19.084713,-4.3608093,-22.111555,-7.61526,-18.350348,-35.573456,14.741242,-8.691696
